poll_objective,keys_team,ballot_model,ballot_rank,poll_points,top25_vote,first_place_vote
margin,Oklahoma,margin_kernel_nystroem_ridge,11,15,True,False
margin,USC,margin_kernel_nystroem_ridge,12,14,True,False
margin,Alabama,margin_kernel_nystroem_ridge,13,13,True,False
margin,Penn State,margin_kernel_nystroem_ridge,14,12,True,False
margin,Missouri,margin_kernel_nystroem_ridge,15,11,True,False
margin,Tennessee,margin_kernel_nystroem_ridge,16,10,True,False
margin,BYU,margin_kernel_nystroem_ridge,17,9,True,False
margin,Vanderbilt,margin_kernel_nystroem_ridge,18,8,True,False
margin,James Madison,margin_kernel_nystroem_ridge,19,7,True,False
margin,Texas,margin_kernel_nystroem_ridge,20,6,True,False
margin,Iowa,margin_kernel_nystroem_ridge,21,5,True,False
margin,Louisville,margin_kernel_nystroem_ridge,22,4,True,False
margin,South Florida,margin_kernel_nystroem_ridge,23,3,True,False
margin,Clemson,margin_kernel_nystroem_ridge,24,2,True,False
margin,SMU,margin_kernel_nystroem_ridge,25,1,True,False
margin,Washington,margin_kernel_nystroem_ridge,26,0,False,False
margin,Toledo,margin_kernel_nystroem_ridge,27,0,False,False
margin,Michigan,margin_kernel_nystroem_ridge,28,0,False,False
margin,Florida State,margin_kernel_nystroem_ridge,29,0,False,False
margin,Arizona,margin_kernel_nystroem_ridge,30,0,False,False
margin,LSU,margin_kernel_nystroem_ridge,31,0,False,False
margin,Auburn,margin_kernel_nystroem_ridge,32,0,False,False
margin,Illinois,margin_kernel_nystroem_ridge,33,0,False,False
margin,East Carolina,margin_kernel_nystroem_ridge,34,0,False,False
margin,Boise State,margin_kernel_nystroem_ridge,35,0,False,False
margin,Tulane,margin_kernel_nystroem_ridge,36,0,False,False
margin,North Texas,margin_kernel_nystroem_ridge,37,0,False,False
margin,UNLV,margin_kernel_nystroem_ridge,38,0,False,False
margin,Georgia Tech,margin_kernel_nystroem_ridge,39,0,False,False
margin,Iowa State,margin_kernel_nystroem_ridge,40,0,False,False
margin,Navy,margin_kernel_nystroem_ridge,41,0,False,False
margin,Old Dominion,margin_kernel_nystroem_ridge,42,0,False,False
margin,Florida,margin_kernel_nystroem_ridge,43,0,False,False
margin,Virginia,margin_kernel_nystroem_ridge,44,0,False,False
margin,Texas State,margin_kernel_nystroem_ridge,45,0,False,False
margin,NC State,margin_kernel_nystroem_ridge,46,0,False,False
margin,TCU,margin_kernel_nystroem_ridge,47,0,False,False
margin,Kansas State,margin_kernel_nystroem_ridge,48,0,False,False
margin,Cincinnati,margin_kernel_nystroem_ridge,49,0,False,False
margin,Duke,margin_kernel_nystroem_ridge,50,0,False,False
margin,Nebraska,margin_kernel_nystroem_ridge,51,0,False,False
margin,Arizona State,margin_kernel_nystroem_ridge,52,0,False,False
margin,UTSA,margin_kernel_nystroem_ridge,53,0,False,False
margin,Memphis,margin_kernel_nystroem_ridge,54,0,False,False
margin,Wake Forest,margin_kernel_nystroem_ridge,55,0,False,False
margin,Pittsburgh,margin_kernel_nystroem_ridge,56,0,False,False
margin,Houston,margin_kernel_nystroem_ridge,57,0,False,False
margin,San Diego State,margin_kernel_nystroem_ridge,58,0,False,False
margin,South Carolina,margin_kernel_nystroem_ridge,59,0,False,False
margin,UConn,margin_kernel_nystroem_ridge,60,0,False,False
margin,Washington State,margin_kernel_nystroem_ridge,61,0,False,False
margin,Marshall,margin_kernel_nystroem_ridge,62,0,False,False
margin,Arkansas,margin_kernel_nystroem_ridge,63,0,False,False
margin,Western Kentucky,margin_kernel_nystroem_ridge,64,0,False,False
margin,Jacksonville State,margin_kernel_nystroem_ridge,65,0,False,False
margin,Baylor,margin_kernel_nystroem_ridge,66,0,False,False
margin,Utah State,margin_kernel_nystroem_ridge,67,0,False,False
margin,New Mexico,margin_kernel_nystroem_ridge,68,0,False,False
margin,Ohio,margin_kernel_nystroem_ridge,69,0,False,False
margin,Fresno State,margin_kernel_nystroem_ridge,70,0,False,False
margin,Florida International,margin_kernel_nystroem_ridge,71,0,False,False
margin,Minnesota,margin_kernel_nystroem_ridge,72,0,False,False
margin,Northwestern,margin_kernel_nystroem_ridge,73,0,False,False
margin,Central Michigan,margin_kernel_nystroem_ridge,74,0,False,False
margin,Kansas,margin_kernel_nystroem_ridge,75,0,False,False
margin,Air Force,margin_kernel_nystroem_ridge,76,0,False,False
margin,Western Michigan,margin_kernel_nystroem_ridge,77,0,False,False
margin,Kennesaw State,margin_kernel_nystroem_ridge,78,0,False,False
margin,Rutgers,margin_kernel_nystroem_ridge,79,0,False,False
margin,Mississippi State,margin_kernel_nystroem_ridge,80,0,False,False
margin,Southern Miss,margin_kernel_nystroem_ridge,81,0,False,False
margin,California,margin_kernel_nystroem_ridge,82,0,False,False
margin,Miami (OH),margin_kernel_nystroem_ridge,83,0,False,False
margin,UCF,margin_kernel_nystroem_ridge,84,0,False,False
margin,Louisiana Tech,margin_kernel_nystroem_ridge,85,0,False,False
margin,Michigan State,margin_kernel_nystroem_ridge,86,0,False,False
margin,Kentucky,margin_kernel_nystroem_ridge,87,0,False,False
margin,North Carolina,margin_kernel_nystroem_ridge,88,0,False,False
margin,South Alabama,margin_kernel_nystroem_ridge,89,0,False,False
margin,Wisconsin,margin_kernel_nystroem_ridge,90,0,False,False
margin,Boston College,margin_kernel_nystroem_ridge,91,0,False,False
margin,Hawai'i,margin_kernel_nystroem_ridge,92,0,False,False
margin,Georgia Southern,margin_kernel_nystroem_ridge,93,0,False,False
margin,Liberty,margin_kernel_nystroem_ridge,94,0,False,False
margin,Maryland,margin_kernel_nystroem_ridge,95,0,False,False
margin,Tulsa,margin_kernel_nystroem_ridge,96,0,False,False
margin,Stanford,margin_kernel_nystroem_ridge,97,0,False,False
margin,Virginia Tech,margin_kernel_nystroem_ridge,98,0,False,False
margin,West Virginia,margin_kernel_nystroem_ridge,99,0,False,False
margin,App State,margin_kernel_nystroem_ridge,100,0,False,False
margin,Delaware,margin_kernel_nystroem_ridge,101,0,False,False
margin,Bowling Green,margin_kernel_nystroem_ridge,102,0,False,False
margin,Arkansas State,margin_kernel_nystroem_ridge,103,0,False,False
margin,Missouri State,margin_kernel_nystroem_ridge,104,0,False,False
margin,North Dakota State,margin_kernel_nystroem_ridge,105,0,False,False
margin,Colorado,margin_kernel_nystroem_ridge,106,0,False,False
margin,Louisiana,margin_kernel_nystroem_ridge,107,0,False,False
margin,Sacramento State,margin_kernel_nystroem_ridge,108,0,False,False
margin,Florida Atlantic,margin_kernel_nystroem_ridge,109,0,False,False
margin,Troy,margin_kernel_nystroem_ridge,110,0,False,False
margin,Eastern Michigan,margin_kernel_nystroem_ridge,111,0,False,False
margin,Akron,margin_kernel_nystroem_ridge,112,0,False,False
margin,UCLA,margin_kernel_nystroem_ridge,113,0,False,False
margin,Oregon State,margin_kernel_nystroem_ridge,114,0,False,False
margin,Middle Tennessee,margin_kernel_nystroem_ridge,115,0,False,False
margin,Temple,margin_kernel_nystroem_ridge,116,0,False,False
margin,Army,margin_kernel_nystroem_ridge,117,0,False,False
margin,Purdue,margin_kernel_nystroem_ridge,118,0,False,False
margin,Syracuse,margin_kernel_nystroem_ridge,119,0,False,False
margin,Oklahoma State,margin_kernel_nystroem_ridge,120,0,False,False
margin,Buffalo,margin_kernel_nystroem_ridge,121,0,False,False
